-5.190649604144596;-40.78985353487138;933.1116190308649;-291.901070523139;77.78733176476976;868.1112489135419;0
-6.440649604144596;-41.0198535348714;933.8416190308649;-291.64107052313904;77.57733176476978;867.9612489135418;0
-5.34064960414463;-40.65985353487139;932.6816190308648;-291.9710705231391;77.96733176476977;867.9112489135418;0
-5.620649604144603;-41.71985353487139;933.5616190308649;-291.67107052313906;77.84733176476976;868.0012489135418;0
-5.720649604144626;-41.579853534871404;933.1916190308648;-291.64107052313904;77.77733176476977;867.9712489135418;0
-4.1606496041446235;-41.53985353487138;934.2716190308649;-291.73107052313907;78.34733176476976;868.1512489135418;1
2.7693503958553833;-40.73985353487137;933.1116190308649;-292.11107052313906;75.27733176476977;867.2612489135417;1
-6.020649604144637;-41.92985353487137;934.6016190308649;-291.61107052313906;77.79733176476975;867.8912489135419;0
-6.130649604144594;-41.52985353487139;933.4516190308648;-291.7210705231391;77.79733176476975;867.9912489135418;0
-5.180649604144605;-41.4598535348714;933.5516190308649;-291.711070523139;78.2473317647698;868.2212489135418;1
-5.990649604144608;-41.5198535348714;932.4816190308647;-291.6010705231391;78.33733176476977;868.2812489135417;0
-6.060649604144601;-41.5198535348714;933.0216190308649;-291.591070523139;77.81733176476979;868.0012489135418;0
-5.610649604144612;-41.21985353487139;934.1516190308648;-291.841070523139;77.81733176476979;867.9912489135418;0
-5.730649604144617;-42.27985353487139;932.6316190308648;-291.75107052313905;78.02733176476977;868.2212489135418;1
-4.790649604144619;-42.059853534871365;932.7016190308648;-292.26107052313904;78.50733176476979;867.1112489135419;0
-8.440649604144596;-40.37985353487136;932.8616190308649;-292.61107052313906;77.6873317647698;868.3112489135417;0
-6.130649604144594;-41.349853534871386;932.3416190308649;-291.62107052313905;77.7473317647698;867.9912489135418;0
-5.870649604144603;-41.549853534871374;933.7116190308648;-291.77107052313903;77.83733176476977;867.9812489135418;0
-5.990649604144608;-39.91985353487138;933.4816190308647;-291.841070523139;77.48733176476975;867.9112489135418;0
-5.520649604144637;-42.53985353487138;933.2116190308648;-291.7210705231391;78.27733176476977;868.2312489135418;1
